,Locus,Contig,Gene,Product,R0C200_W,R0C200_Count,R0C200_SD,R0C200_SE,R7C0_W,R7C0_Count,R7C0_SD,R7C0_SE,Untreated_W,Untreated_Count,Untreated_SD,Untreated_SE,R7C100_W,R7C100_Count,R7C100_SD,R7C100_SE,R0C100_W,R0C100_Count,R0C100_SD,R0C100_SE,p_R0C100,d_R0C100,q_R0C100,log10q_R0C100,p_R0C200,d_R0C200,q_R0C200,log10q_R0C200,p_R7C0,d_R7C0,q_R7C0,log10q_R7C0,p_R7C100,d_R7C100,q_R7C100,log10q_R7C100,p_R7C100vsR7C0,d_R7C100vsR7C0,q_R7C100vsR7C0,log10q_R7C100vsR7C0
1525,NDEONHPJ_01723,1 (genome),feaB,Phenylacetaldehyde dehydrogenase,0.9096591792947412,62,0.36336776407545096,0.046147752185357535,0.9881969856930548,62,0.3075565607067884,0.03905972226950392,0.9960435520968024,63,0.2213488387420158,0.027887332395443474,0.986067029066188,60,0.27364717639282143,0.03532769856353603,0.9583755695019974,59,0.23730940437100798,0.0308950529205695,0.36615503771440516,-0.03766798259480497,1.0,-0.0,0.11039132798307077,-0.08638437280206124,0.5088345137828053,0.2934234385603886,0.8700695228853892,-0.00784656640374759,1.0,-0.0,0.8240655855468687,-0.00997652303061436,1.0,-0.0,0.9678691708577916,-0.002129956626866769,1.0,-0.0
1526,NDEONHPJ_01724,1 (genome),pac,Penicillin G acylase,0.9301769426206636,119,0.3546169154305128,0.032507679339593136,0.9924841023715056,121,0.25887339990297104,0.023533945445724642,1.0001314498860006,116,0.17548307250387524,0.016293194246477617,0.9905427806047572,119,0.2106734805526169,0.0193124062986286,1.0033228434211223,118,0.22027828602934074,0.020278259899275796,0.9026491013312886,0.003191393535121767,1.0,-0.0,0.05750155389639168,-0.06995450726533692,0.40645941846539174,0.3909828085356909,0.7911797041148445,-0.007647347514494918,1.0,-0.0,0.705321786092728,-0.009588669281243356,1.0,-0.0,0.949294872076254,-0.0019413217667484384,1.0,-0.0
1527,NDEONHPJ_01725,1 (genome),catD_2,3-oxoadipate enol-lactonase 2,0.9511352830324462,31,0.2792487279517399,0.05015455212436495,0.9245694189321031,30,0.3147425441633503,0.05746386374827764,1.0021933405906829,30,0.24411609199469586,0.04456929674516708,0.969858780035382,30,0.24778246277563856,0.04523868140546712,0.9468771877393032,30,0.20211602187883893,0.03690116813874925,0.3430470595558739,-0.055316152851379696,1.0,-0.0,0.450711533784244,-0.05105805755823667,0.7934450593185434,0.10048313981128307,0.29021253837588473,-0.07762392165857979,1.0,-0.0,0.6125711911642053,-0.03233456055530093,1.0,-0.0,0.5381684555442362,0.04528936110327886,1.0,-0.0
1528,NDEONHPJ_01726,1 (genome),pcaF_2,Beta-ketoadipyl-CoA thiolase,1.0085859652899127,30,0.175886338577383,0.032112305065274585,0.9890823769734912,32,0.2906738106849452,0.051384355662164864,0.9356604944159091,30,0.20832726568717666,0.038035180920079535,0.9647282206425166,31,0.2441202897283892,0.043845298367531135,0.9355825708674966,29,0.14254901813111406,0.02647068812866392,0.9986724909219586,-7.792354841251736e-05,1.0,-0.0,0.14831916239835513,0.07292547087400358,0.5587586268448121,0.25277575860331697,0.41158431982004473,0.05342188255758207,1.0,-0.0,0.619299986787144,0.02906772622660747,1.0,-0.0,0.7204320395766035,-0.024354156330974597,1.0,-0.0
1529,NDEONHPJ_01727,1 (genome),pcaJ_2,3-oxoadipate CoA-transferase subunit B,1.0081586763586994,6,0.6176577294344077,0.2521577121333882,1.1611080942787566,8,0.38157279054170856,0.1349063538541581,0.9452650426838944,7,0.40485642127915206,0.15302134391317634,0.8572868179513203,7,0.3891057267456005,0.14706814095427326,0.8836766016978412,6,0.3091315277229145,0.12620241772136215,0.76700334558889,-0.061588440986053206,1.0,-0.0,0.8295106476062724,0.06289363367480494,0.9950460975681724,0.0021567991982472156,0.30731847655820993,0.21584305159486217,1.0,-0.0,0.6858014888459694,-0.0879782247325741,1.0,-0.0,0.15133465798063891,-0.3038212763274363,1.0,-0.0
1530,NDEONHPJ_01728,1 (genome),pcaI_2,3-oxoadipate CoA-transferase subunit A,0.8510467857841824,13,0.5302464442033684,0.14706390332366925,0.9423526345651738,13,0.3090842607223868,0.08572455003641892,1.0864891755066657,14,0.3188838404241908,0.0852252912175726,0.966488341618309,15,0.2860722373151772,0.07386353406226515,0.9775398893262918,14,0.4224394463774429,0.11290169107163238,0.44812774694944624,-0.10894928618037392,1.0,-0.0,0.17073556344687216,-0.23544238972248333,0.5840095313510318,0.2335800649092113,0.24485521031887736,-0.14413654094149186,1.0,-0.0,0.2949076206626568,-0.1200008338883567,0.9222798775190635,0.03513726677994978,0.8318157516456902,0.02413570705313517,0.9222798775190635,0.03513726677994978
1531,NDEONHPJ_01729,1 (genome),catA,"Catechol 1,2-dioxygenase",0.9785691521588026,45,0.3056048980695261,0.04555688842269031,1.0049532216966102,46,0.3156034499093711,0.04653319002387177,0.977579437689162,42,0.15243622068580334,0.023521419507380188,1.0138086550315766,47,0.3402909898126046,0.049636542335825685,0.9564153839352738,44,0.2216534475435352,0.03341551449957405,0.6088980833110375,-0.02116405375388819,1.0,-0.0,0.9849629174745569,0.000989714469640579,1.0,-0.0,0.6112120167818458,0.027373784007448165,1.0,-0.0,0.5270343538738911,0.03622921734241458,0.9943978024863119,0.0024398441100994626,0.896815057484613,0.008855433334966412,0.9943978024863119,0.0024398441100994626
1532,NDEONHPJ_01730,1 (genome),catC,Muconolactone Delta-isomerase,1.02051928477541,16,0.1390512795116714,0.03476281987791785,0.9516536237948308,16,0.2750652154890959,0.06876630387227398,1.0010907864659788,17,0.2259940883332089,0.05481161746841106,0.9885275779624824,16,0.3073887527105699,0.07684718817764248,1.0030944635349042,17,0.14982246474962285,0.03633728513253375,0.975882763299698,0.002003677068925347,1.0,-0.0,0.7698515453376128,0.019428498309431275,0.9692032188595693,0.013585152179364676,0.575734479799328,-0.04943716267114806,1.0,-0.0,0.8939986806281512,-0.012563208503496459,1.0,-0.0,0.7231659368182227,0.0368739541676516,1.0,-0.0
1533,NDEONHPJ_01731,1 (genome),catB,Muconate cycloisomerase 1,0.9159175922116536,49,0.3171808765903019,0.04531155379861456,0.9667766087428916,51,0.2925135516545433,0.04096009006901556,0.967253397186692,47,0.19932683607562085,0.029074807249472662,0.9679631235326046,48,0.29422525234001395,0.04246775716022316,0.9727309763050436,49,0.2764721695522714,0.039496024221753065,0.9118946892356665,0.005477579118351561,1.0,-0.0,0.34715101857965047,-0.051335804975038424,0.7263501633615501,0.13885396145775092,0.9925593274204041,-0.0004767884438003911,1.0,-0.0,0.9890703264311336,0.000709726345912598,1.0,-0.0,0.983994288950818,0.001186514789712989,1.0,-0.0
1534,NDEONHPJ_01732,1 (genome),catM,HTH-type transcriptional regulator CatM,0.8454147643474166,26,0.3895095510755549,0.07638910775634691,1.0125673898513492,25,0.2566663494454714,0.05133326988909428,1.024999658364535,26,0.22873979420695625,0.044859564392171834,0.9898870632810316,27,0.29997222973571397,0.057729682529108914,1.0097038765206818,27,0.18663456430355074,0.035917838646914516,0.7903963187631236,-0.015295781843853273,1.0,-0.0,0.04798855162528151,-0.17958489401711852,0.3955789769136341,0.4027667970875225,0.8557217552116119,-0.012432268513185907,1.0,-0.0,0.6348123438798232,-0.035112595083503506,1.0,-0.0,0.7716359338580421,-0.0226803265703176,1.0,-0.0
1535,NDEONHPJ_01733,1 (genome),,hypothetical protein,0.9165816587627044,42,0.3869652094526845,0.059710028137331776,1.0696095499237877,45,0.24351571240692216,0.036301179102077794,1.0578867990415584,43,0.17053618212020408,0.02600652396331182,1.0494932201152427,41,0.2004168816463098,0.03129985835268773,1.0250186689065015,42,0.1774114368189607,0.027375179022753653,0.38633071985324896,-0.03286813013505685,1.0,-0.0,0.03154409157265965,-0.141305140278854,0.3590472907624846,0.44484834594932277,0.7951316714561423,0.011722750882229294,1.0,-0.0,0.8364787325954057,-0.008393578926315648,1.0,-0.0,0.6785405379718131,-0.02011632980854494,1.0,-0.0
1536,NDEONHPJ_01734,1 (genome),pdhR,Pyruvate dehydrogenase complex repressor,0.9909529156094984,40,0.2898033917150254,0.04582193957307254,0.9846994238008332,41,0.2565160444972399,0.04006107565391903,1.0501883072879286,44,0.3194392643153054,0.04815728104731968,1.0233684278201574,41,0.2724591185262653,0.042550965501100456,1.0187747763566626,38,0.2911790004334034,0.04723547125374162,0.6449686178840015,-0.031413530931265976,1.0,-0.0,0.37770021987722646,-0.05923539167843017,0.7495768242774072,0.12518384960698148,0.30255484674058264,-0.06548888348709536,1.0,-0.0,0.6792112623332347,-0.0268198794677712,1.0,-0.0,0.5100879740871518,0.03866900401932416,1.0,-0.0
1537,NDEONHPJ_01735,1 (genome),araC_1,L-arabonate dehydratase,1.0346698219679882,74,0.32943418519518913,0.038295946150434815,1.0391839880781766,76,0.2652570682018144,0.03042707248293645,0.9777004228866834,70,0.22595101015173735,0.02700631116413625,1.0455643338322598,78,0.2824111382876317,0.03197676460697189,1.0412524787496642,77,0.2872875210964013,0.03273945151380628,0.14088054254453503,0.06355205586298085,1.0,-0.0,0.23077253739552456,0.05696939908130483,0.6341906704866411,0.1977801511231416,0.13545377752056195,0.06148356519149323,1.0,-0.0,0.11128328043548127,0.06786391094557642,0.7181811611594552,0.14376599117847852,0.8853519003144603,0.006380345754083194,0.7181811611594552,0.14376599117847852
1538,NDEONHPJ_01736,1 (genome),ttuB_1,Putative tartrate transporter,0.9524611109981952,59,0.2924865724342611,0.03807850834173032,1.0059156257702602,65,0.2840515187028908,0.035232254731974645,0.9690091136847364,61,0.2234179935226233,0.028605742811504645,0.9960300780517709,61,0.2519227830477275,0.03225540712544288,0.996169306211241,63,0.2780124181273183,0.035026272369170934,0.550626336373929,0.02716019252650459,1.0,-0.0,0.7277150258221486,-0.01654800268654122,0.9534514676768018,0.02070140839310488,0.42114376020648214,0.03690651208552376,1.0,-0.0,0.5320119104922361,0.027020964367034495,0.9997319663059775,0.00011642115737164384,0.8370023307809222,-0.009885547718489263,0.9997319663059775,0.00011642115737164384
1539,NDEONHPJ_01737,1 (genome),,hypothetical protein,0.8751120348574952,42,0.3780091912240005,0.058328084522324276,1.0026045049932668,46,0.27911610537794607,0.04115342457126076,1.01549751733271,45,0.29423273939114697,0.04386162709897231,0.9716828463023274,43,0.2459649261335759,0.03750929958733503,0.9767341551328078,43,0.24732894056584398,0.03771730983816896,0.5062770222403671,-0.038763362199902285,1.0,-0.0,0.05567416276298409,-0.14038548247521487,0.405104421039694,0.3924330171899828,0.8306554221315864,-0.012893012339443288,1.0,-0.0,0.45165901397155117,-0.043814671030382724,0.9817865173230735,0.007982936274035034,0.5817198952354523,-0.030921658690939435,0.9817865173230735,0.007982936274035034
1540,NDEONHPJ_01738,1 (genome),,Alpha-ketoglutaric semialdehyde dehydrogenase,0.9375429082194432,34,0.3798700485237603,0.06514717585984106,0.9741672387659176,35,0.3960340668958061,0.0669419753308857,0.9408388260662102,33,0.3825087673753241,0.06658622960719973,0.9867544933073472,34,0.3638162310790395,0.062393968881935324,0.939939166660022,33,0.3734886801995596,0.06501603397512658,0.9923169147729279,-0.0008996594061881913,1.0,-0.0,0.9718814542561971,-0.0032959178467669714,1.0,-0.0,0.7254983259918013,0.03332841269970743,1.0,-0.0,0.6162714872471827,0.04591566724113705,1.0,-0.0,0.8911439017382822,0.012587254541429616,1.0,-0.0
1541,NDEONHPJ_01739,1 (genome),,hypothetical protein,0.963688267131184,46,0.3304821426319392,0.04872693358391484,0.9671073626966202,50,0.2862922378354297,0.04048783655490085,1.0120879638265774,52,0.27305680297098195,0.03786616554715935,0.961880929445454,50,0.3284523573796647,0.046450177839973655,0.9564640078800336,50,0.2687860330967067,0.03801208533818262,0.30251993042818953,-0.05562395594654379,1.0,-0.0,0.4294375438880701,-0.048399696695393346,0.781393983782182,0.1071299368791621,0.4186275803859204,-0.044980601129957165,1.0,-0.0,0.40245849971068925,-0.050207034381123394,0.9686140376305113,0.013849241234871369,0.93257854008261,-0.005226433251166229,0.9686140376305113,0.013849241234871369
1542,NDEONHPJ_01740,1 (genome),cpo,Non-heme chloroperoxidase,0.8501504398189612,29,0.4254633809059297,0.07900656639927847,0.9483733239712862,29,0.2321635680020961,0.043111692272540206,0.9897868457314754,30,0.2531714304353992,0.04622256778843936,0.9242359471607232,28,0.2725903099518527,0.05151472642418695,0.9267299526465456,30,0.2757221067790633,0.050339739161913685,0.3600026082662524,-0.06305689308492979,1.0,-0.0,0.12955497067130856,-0.13963640591251414,0.5418015494358508,0.26615975731230446,0.5155963460010972,-0.0414135217601892,1.0,-0.0,0.3464163042508155,-0.06555089857075214,0.9522386076878556,0.02125421441172213,0.7199673167613718,-0.02413737681056294,0.9522386076878556,0.02125421441172213
1543,NDEONHPJ_01741,1 (genome),namA_2,NADPH dehydrogenase,0.9137292434743102,38,0.3886068681689229,0.06304035841553758,0.934499156266882,38,0.3276859861834408,0.05315768636331319,0.9499030976213404,37,0.27894749663644136,0.04585868595839552,0.9414058037997968,38,0.3015515473317741,0.048918120552340814,0.9673407601956079,37,0.1985017827025148,0.032633492054601525,0.7575988828508848,0.017437662574267487,1.0,-0.0,0.6454350117061154,-0.03617385414703023,0.9164391285868871,0.037896376306529006,0.8273074382385913,-0.01540394135445844,1.0,-0.0,0.899610282010441,-0.008497293821543628,1.0,-0.0,0.9240919234095979,0.006906647532914811,1.0,-0.0
1544,NDEONHPJ_01742,1 (genome),,hypothetical protein,0.8993060762274384,46,0.30880546266683545,0.045530881486916266,0.893789795241635,47,0.3088223632825721,0.045046371394572085,0.9699295459820484,45,0.15504472248363235,0.0231127026017328,0.9452161554346898,48,0.2787173637135077,0.040229386241954136,0.9145986033680148,45,0.2593091385962301,0.038655524072538985,0.22252294601552552,-0.055330942614033596,1.0,-0.0,0.17290433368244756,-0.07062346975460998,0.5847130816505646,0.23305718968400768,0.14123978486563551,-0.07613975074041335,1.0,-0.0,0.6018443385762919,-0.02471339054735855,1.0,-0.0,0.39616867165980196,0.0514263601930548,1.0,-0.0
1545,NDEONHPJ_01743,1 (genome),yyaP,putative protein YyaP,0.8270089755378022,13,0.3814243466452472,0.1057880799645992,1.0414383474004116,13,0.08499363034975506,0.023572991716451858,1.0197892319124768,13,0.09599075483254578,0.026623045270710504,0.9911345072313092,14,0.13363355194412027,0.035715069053754066,0.9737793288633676,14,0.10273970002865528,0.02745833982336835,0.24143998489008708,-0.046009903049109235,1.0,-0.0,0.08990649998749167,-0.19278025637467466,0.4732298381884718,0.3249278799526834,0.5483668237934964,0.0216491154879348,1.0,-0.0,0.5309404058743327,-0.028654724681167587,0.9987797479769621,0.0005302723189103839,0.2584164511829654,-0.05030384016910239,0.9987797479769621,0.0005302723189103839
1546,NDEONHPJ_01744,1 (genome),,hypothetical protein,0.9165734776354733,30,0.4526205371959496,0.0826368260707759,0.9591546478821178,27,0.2287129681260763,0.044015831238249474,1.0151609727926814,29,0.2667679749655006,0.04953756932602594,1.0194896228662735,28,0.13695446346976084,0.02588196080580481,0.987646417550925,29,0.2735101766287084,0.0507895647439332,0.6996227507228441,-0.02751455524175639,1.0,-0.0,0.31451821172537897,-0.0985874951572081,0.6964533250527302,0.15710798383625282,0.40434791329361996,-0.056006324910563565,1.0,-0.0,0.9391836648644512,0.004328650073592177,1.0,-0.0,0.2385722470084955,0.06033497498415574,1.0,-0.0
1547,NDEONHPJ_01745,1 (genome),hmrR_1,HTH-type transcriptional regulator HmrR,0.9764319190308024,21,0.1838422461698347,0.04011766709542728,1.0093757253129905,21,0.16934868623774402,0.03695491302503754,1.0295833341819352,19,0.13575536123738285,0.031144415825137387,1.0124502341979338,22,0.1530922598365531,0.03263937946565237,1.0020709903861256,23,0.1361928573016221,0.02839817383900653,0.517776207980366,-0.02751234379580958,1.0,-0.0,0.3091235688471009,-0.05315141515113275,0.6939085406206568,0.15869776718388287,0.6815724407429391,-0.020207608868944682,1.0,-0.0,0.7086761597085469,-0.017133099984001365,1.0,-0.0,0.950463310279686,0.0030745088849433166,1.0,-0.0
1548,NDEONHPJ_01746,1 (genome),,hypothetical protein,1.0271115544662237,17,0.23396977439718786,0.056746005473031776,1.0348822177586487,15,0.21440654884878155,0.055359532867275865,1.0166768920075309,16,0.1159792125334972,0.028994803133374294,0.9827396753791808,17,0.15416629899760925,0.03739081968692335,0.9621919553446996,16,0.12735482536014894,0.031838706340037236,0.2155231273995778,-0.054484936662831274,1.0,-0.0,0.8733912685279965,0.010434662458692845,1.0,-0.0,0.7688172533222843,0.018205325751117885,1.0,-0.0,0.48236279397801285,-0.03393721662835003,0.9895651911648059,0.00455558980468872,0.43185062278055286,-0.052142542379467915,0.9895651911648059,0.00455558980468872
1549,NDEONHPJ_01747,1 (genome),,NADH dehydrogenase-like protein,0.9598142095599944,46,0.2852295346009655,0.04205480053471728,0.9630487246806744,46,0.23552787052001295,0.03472668995846804,0.9990814784278332,48,0.25018814061869005,0.03611154758356317,0.9795086764614496,46,0.199275522883577,0.02938157290774456,1.024361213282614,48,0.2736616382240943,0.03949965512388871,0.6377703266056434,0.025279734854780855,1.0,-0.0,0.4792645285799152,-0.03926726886783882,0.8160362980674917,0.08829052298656748,0.4744001540256271,-0.03603275374715886,1.0,-0.0,0.6766223940761621,-0.01957280196638367,1.0,-0.0,0.7183143852905585,0.016459951780775195,1.0,-0.0
1550,NDEONHPJ_01748,1 (genome),iscR_1,HTH-type transcriptional regulator IscR,0.933313969187086,13,0.3441587045825871,0.09545245048229087,0.9637798499974456,12,0.1786230254894813,0.05156402592490871,0.9112843699035496,12,0.26604696469470546,0.07680114334178552,0.9733765070671748,13,0.14687682586671286,0.040736302064602214,0.9660641943492649,13,0.22291955518306625,0.06182676050124381,0.5811078212968368,0.054779824445715386,1.0,-0.0,0.8603329551589343,0.022029599283536427,1.0,-0.0,0.5761304821949541,0.05249548009389604,1.0,-0.0,0.4725756953257576,0.06209213716362527,0.9895651911648059,0.00455558980468872,0.8842410677062921,0.00959665706972923,0.9895651911648059,0.00455558980468872
1551,NDEONHPJ_01749,1 (genome),,hypothetical protein,0.903052061447053,32,0.3947422450719987,0.06978122957780307,1.0060282911704417,33,0.29216167092410805,0.05085881883456868,0.9665973296401807,33,0.25622071341647273,0.044602301198836194,0.9509679504076891,30,0.2135882968741621,0.03899570940569625,0.966590656696262,32,0.2753816286321957,0.04868105425500527,0.9999195883499963,-6.672943918761831e-06,1.0,-0.0,0.4428897873910842,-0.06354526819312778,0.787651771800241,0.10366574572308765,0.5620079957338066,0.03943096153026093,1.0,-0.0,0.7945734009416083,-0.015629379232491636,1.0,-0.0,0.4005197609836122,-0.05506034076275257,1.0,-0.0
1552,NDEONHPJ_01750,1 (genome),,hypothetical protein,0.9175336018439664,36,0.3242274214327486,0.05403790357212476,0.9981081998125884,37,0.355687891682736,0.058474729189419414,1.004094505574778,32,0.22833233439222364,0.04036383550322392,1.0070040514669591,34,0.2375587217343009,0.04074098466569556,1.037427435929716,36,0.2466494976605603,0.04110824961009338,0.5666259497525915,0.033332930354937895,1.0,-0.0,0.21289679029890826,-0.08656090373081171,0.6229026282487121,0.20557983667842816,0.9351201877429876,-0.005986305762189725,1.0,-0.0,0.9597454827914597,0.0029095458921810646,1.0,-0.0,0.9026303269384266,0.00889585165437079,1.0,-0.0
